Assigned ID	Source	serial number	media type	component	additional component	without	pH	strain type	strain info	Phase	Cultivation	Growth Rate	OD	bioreactor	passed_global_correlation	condition	project	reference_condition
GSM5197770_1	1	GSM5197770	CGXII	glucose				deletion mutant + control	delta_cpdA pEKEx2	exponential				FALSE	TRUE	Condition58	P1	Condition195
GSM5197770_2	2	GSM5197770	CGXII	glucose				deletion mutant + control	delta_cpdA pEKEx2	exponential				FALSE	TRUE	Condition43	P1	Condition195
GSM5197771_1	1	GSM5197771	CGXII	glucose				deletion mutant + control	delta_cpdA pEKEx2	exponential				FALSE	TRUE	Condition58	P1	Condition195
GSM5197771_2	2	GSM5197771	CGXII	glucose				deletion mutant + control	delta_cpdA pEKEx2	exponential				FALSE	TRUE	Condition43	P1	Condition195
GSM5197772_1	1	GSM5197772	CGXII	glucose				deletion mutant + control	delta_cpdA pEKEx2	exponential				FALSE	TRUE	Condition58	P1	Condition195
GSM5197772_2	2	GSM5197772	CGXII	glucose				deletion mutant + control	delta_cpdA pEKEx2	exponential				FALSE	TRUE	Condition43	P1	Condition195
GSM5197773_1	1	GSM5197773	CGXII	glucose				deletion mutant	delta_ctaD	exponential				FALSE	TRUE	Condition245	P1	Condition195
GSM5197773_2	2	GSM5197773	CGXII	glucose				deletion mutant	delta_ctaD	exponential				FALSE	TRUE	Condition234	P1	Condition195
GSM5197774_1	1	GSM5197774	CGXII	glucose				deletion mutant	delta_ctaD	exponential				FALSE	TRUE	Condition245	P1	Condition195
GSM5197774_2	2	GSM5197774	CGXII	glucose				deletion mutant	delta_ctaD	exponential				FALSE	TRUE	Condition234	P1	Condition195
GSM5197775_1	1	GSM5197775	CGXII	glucose				deletion mutant	delta_ctaD	exponential				FALSE	TRUE	Condition245	P1	Condition195
GSM5197775_2	2	GSM5197775	CGXII	glucose				deletion mutant	delta_ctaD	exponential				FALSE	TRUE	Condition234	P1	Condition195
GSM5197776_1	1	GSM5197776	CGXII	glucose		MnSO4		deletion mutant	delta_cg2784	exponential				FALSE	TRUE	Condition313	P1	Condition195
GSM5197776_2	2	GSM5197776	CGXII	glucose		MnSO4		deletion mutant	delta_cg2784	exponential				FALSE	TRUE	Condition295	P1	Condition195
GSM5197777_1	1	GSM5197777	CGXII	glucose		MnSO4		deletion mutant	delta_cg2784	exponential				FALSE	TRUE	Condition313	P1	Condition195
GSM5197777_2	2	GSM5197777	CGXII	glucose		MnSO4		deletion mutant	delta_cg2784	exponential				FALSE	TRUE	Condition295	P1	Condition195
GSM5197778_1	1	GSM5197778	CGXII	lactate				deletion mutant	delta_ramA	exponential				FALSE	TRUE	Condition544	P1	Condition195
GSM5197778_2	2	GSM5197778	CGXII	lactate				deletion mutant	delta_ramA	exponential				FALSE	TRUE	Condition507	P1	Condition195
GSM5197779_1	1	GSM5197779	CGXII	lactate				deletion mutant	delta_ramA	exponential				FALSE	TRUE	Condition544	P1	Condition195
GSM5197779_2	2	GSM5197779	CGXII	lactate				deletion mutant	delta_ramA	exponential				FALSE	TRUE	Condition507	P1	Condition195
GSM5197780_1	1	GSM5197780	CGXII	lactate				deletion mutant	delta_ramA	exponential				FALSE	TRUE	Condition544	P1	Condition195
GSM5197780_2	2	GSM5197780	CGXII	lactate				deletion mutant	delta_ramA	exponential				FALSE	TRUE	Condition507	P1	Condition195
GSM5197781_1	1	GSM5197781	CGXII	glucose				deletion mutant	delta_cg2842	exponential				FALSE	TRUE	Condition474	P1	Condition195
GSM5197781_2	2	GSM5197781	CGXII	glucose				deletion mutant	delta_cg2842	exponential				FALSE	TRUE	Condition431	P1	Condition195
GSM5197782_1	1	GSM5197782	CGXII	glucose				deletion mutant	delta_cg2842	exponential				FALSE	TRUE	Condition474	P1	Condition195
GSM5197782_2	2	GSM5197782	CGXII	glucose				deletion mutant	delta_cg2842	exponential				FALSE	TRUE	Condition431	P1	Condition195
GSM5197783_1	1	GSM5197783	CGXII	glucose				deletion mutant	delta_cg2842	exponential				FALSE	TRUE	Condition474	P1	Condition195
GSM5197783_2	2	GSM5197783	CGXII	glucose				deletion mutant	delta_cg2842	exponential				FALSE	TRUE	Condition431	P1	Condition195
GSM5197784_1	1	GSM5197784	CGXII	glucose				deletion mutant	delta_cg2842	exponential				FALSE	TRUE	Condition474	P1	Condition195
GSM5197784_2	2	GSM5197784	CGXII	glucose				deletion mutant	delta_cg2842	exponential				FALSE	TRUE	Condition431	P1	Condition195
GSM5197785_1	1	GSM5197785	CGXII	glucose				deletion mutant	delta_ipsA	exponential				FALSE	TRUE	Condition319	P1	Condition195
GSM5197785_2	2	GSM5197785	CGXII	glucose				deletion mutant	delta_ipsA	exponential				FALSE	TRUE	Condition239	P1	Condition195
GSM5197786_1	1	GSM5197786	CGXII	glucose				deletion mutant	delta_ipsA	exponential				FALSE	TRUE	Condition319	P1	Condition195
GSM5197786_2	2	GSM5197786	CGXII	glucose				deletion mutant	delta_ipsA	exponential				FALSE	TRUE	Condition239	P1	Condition195
GSM5197787_1	1	GSM5197787	CGXII	glucose				deletion mutant	delta_ipsA	exponential				FALSE	TRUE	Condition319	P1	Condition195
GSM5197787_2	2	GSM5197787	CGXII	glucose				deletion mutant	delta_ipsA	exponential				FALSE	TRUE	Condition239	P1	Condition195
GSM5197788_1	1	GSM5197788	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition452	P1	Condition195
GSM5197788_2	2	GSM5197788	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition325	P1	Condition195
GSM5197789_1	1	GSM5197789	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition452	P1	Condition195
GSM5197789_2	2	GSM5197789	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition325	P1	Condition195
GSM5197790_1	1	GSM5197790	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition452	P1	Condition195
GSM5197790_2	2	GSM5197790	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition325	P1	Condition195
GSM5197791_1	1	GSM5197791	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition452	P1	Condition195
GSM5197791_2	2	GSM5197791	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition325	P1	Condition195
GSM5197792_1	1	GSM5197792	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition452	P1	Condition195
GSM5197792_2	2	GSM5197792	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition325	P1	Condition195
GSM5197793_1	1	GSM5197793	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition452	P1	Condition195
GSM5197793_2	2	GSM5197793	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition325	P1	Condition195
GSM5197794_1	1	GSM5197794	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition452	P1	Condition195
GSM5197794_2	2	GSM5197794	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition325	P1	Condition195
GSM5197795_1	1	GSM5197795	CGXII	glucose				deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition218	P1	Condition195
GSM5197795_2	2	GSM5197795	CGXII	glucose				deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition284	P1	Condition195
GSM5197796_1	1	GSM5197796	CGXII	glucose				deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition218	P1	Condition195
GSM5197796_2	2	GSM5197796	CGXII	glucose				deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition284	P1	Condition195
GSM5197797_1	1	GSM5197797	CGXII	glucose				deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition218	P1	Condition195
GSM5197797_2	2	GSM5197797	CGXII	glucose				deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition284	P1	Condition195
GSM5197798_1	1	GSM5197798	CGXII	glucose				deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition218	P1	Condition195
GSM5197798_2	2	GSM5197798	CGXII	glucose				deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition284	P1	Condition195
GSM5197799_1	1	GSM5197799	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition377	P1	Condition195
GSM5197799_2	2	GSM5197799	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition420	P1	Condition195
GSM5197800_1	1	GSM5197800	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition377	P1	Condition195
GSM5197800_2	2	GSM5197800	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition420	P1	Condition195
GSM5197801_1	1	GSM5197801	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition377	P1	Condition195
GSM5197801_2	2	GSM5197801	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition420	P1	Condition195
GSM5197802_1	1	GSM5197802	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition377	P1	Condition195
GSM5197802_2	2	GSM5197802	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition420	P1	Condition195
GSM5197803_1	1	GSM5197803	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition516	P1	Condition195
GSM5197803_2	2	GSM5197803	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition150	P1	Condition195
GSM5197804_1	1	GSM5197804	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition516	P1	Condition195
GSM5197804_2	2	GSM5197804	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition150	P1	Condition195
GSM5197805_1	1	GSM5197805	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition516	P1	Condition195
GSM5197805_2	2	GSM5197805	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition150	P1	Condition195
GSM5197806_1	1	GSM5197806	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition516	P1	Condition195
GSM5197806_2	2	GSM5197806	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition150	P1	Condition195
GSM5197807_1	1	GSM5197807	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition516	P1	Condition195
GSM5197807_2	2	GSM5197807	CGXII	glucose				deletion mutant	delta_cgtSR5	exponential				FALSE	TRUE	Condition150	P1	Condition195
GSM5197808_1	1	GSM5197808	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition446	P1	Condition195
GSM5197808_2	2	GSM5197808	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition473	P1	Condition195
GSM5197811_1	1	GSM5197811	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition446	P1	Condition195
GSM5197811_2	2	GSM5197811	CGXII	glucose		CuSO4		deletion mutant	delta_cgtSR5	stationary			20.0	FALSE	TRUE	Condition473	P1	Condition195
GSM5197812_1	1	GSM5197812	CGXII	glucose				wild type + overexpression	WT pEKEx2-cgtR5	exponential				FALSE	TRUE	Condition145	P1	Condition195
GSM5197812_2	2	GSM5197812	CGXII	glucose				wild type + overexpression	WT pEKEx2-cgtR5	exponential				FALSE	TRUE	Condition45	P1	Condition195
GSM5197813_1	1	GSM5197813	CGXII	glucose				wild type + overexpression	WT pEKEx2-cgtR5	exponential				FALSE	TRUE	Condition145	P1	Condition195
GSM5197813_2	2	GSM5197813	CGXII	glucose				wild type + overexpression	WT pEKEx2-cgtR5	exponential				FALSE	TRUE	Condition45	P1	Condition195
GSM5197814_1	1	GSM5197814	CGXII	glucose				wild type + overexpression	WT pEKEx2-cgtR5	exponential				FALSE	TRUE	Condition145	P1	Condition195
GSM5197814_2	2	GSM5197814	CGXII	glucose				wild type + overexpression	WT pEKEx2-cgtR5	exponential				FALSE	TRUE	Condition45	P1	Condition195
GSM5197815_1	1	GSM5197815	CGXII	glucose				wild type + overexpression	WT pEKEx2-cgtR5	exponential				FALSE	TRUE	Condition145	P1	Condition195
GSM5197815_2	2	GSM5197815	CGXII	glucose				wild type + overexpression	WT pEKEx2-cgtR5	exponential				FALSE	FALSE	Condition45	P1	Condition195
GSM5197816_1	1	GSM5197816	CGXII	glucose				deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition485	P1	Condition195
GSM5197816_2	2	GSM5197816	CGXII	glucose				deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition277	P1	Condition195
GSM5197817_1	1	GSM5197817	CGXII	glucose				deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition485	P1	Condition195
GSM5197817_2	2	GSM5197817	CGXII	glucose				deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition277	P1	Condition195
GSM5197818_1	1	GSM5197818	CGXII	glucose				deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition485	P1	Condition195
GSM5197818_2	2	GSM5197818	CGXII	glucose				deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition277	P1	Condition195
GSM5197819_1	1	GSM5197819	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition194	P1	Condition195
GSM5197819_2	2	GSM5197819	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition28	P1	Condition195
GSM5197820_1	1	GSM5197820	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition194	P1	Condition195
GSM5197820_2	2	GSM5197820	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition28	P1	Condition195
GSM5197821_1	1	GSM5197821	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition194	P1	Condition195
GSM5197821_2	2	GSM5197821	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition28	P1	Condition195
GSM5197822_1	1	GSM5197822	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition194	P1	Condition195
GSM5197822_2	2	GSM5197822	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition28	P1	Condition195
GSM5197823_1	1	GSM5197823	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition194	P1	Condition195
GSM5197823_2	2	GSM5197823	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_copSR	exponential				FALSE	TRUE	Condition28	P1	Condition195
GSM5197824_1	1	GSM5197824	CGXII	glucose				deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition106	P1	Condition195
GSM5197824_2	2	GSM5197824	CGXII	glucose				deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition515	P1	Condition195
GSM5197825_1	1	GSM5197825	CGXII	glucose				deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition106	P1	Condition195
GSM5197825_2	2	GSM5197825	CGXII	glucose				deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition515	P1	Condition195
GSM5197826_1	1	GSM5197826	CGXII	glucose				deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition106	P1	Condition195
GSM5197826_2	2	GSM5197826	CGXII	glucose				deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition515	P1	Condition195
GSM5197827_1	1	GSM5197827	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition357	P1	Condition195
GSM5197827_2	2	GSM5197827	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition403	P1	Condition195
GSM5197828_1	1	GSM5197828	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition357	P1	Condition195
GSM5197828_2	2	GSM5197828	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition403	P1	Condition195
GSM5197829_1	1	GSM5197829	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition357	P1	Condition195
GSM5197829_2	2	GSM5197829	CGXII	glucose	20 µM CuSO4			deletion mutant	delta_cgtSR5 delta_copSR	exponential				FALSE	TRUE	Condition403	P1	Condition195
GSM5197830_1	1	GSM5197830	CGXII	glucose				deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition190	P1	Condition195
GSM5197830_2	2	GSM5197830	CGXII	glucose				deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition119	P1	Condition195
GSM5197831_1	1	GSM5197831	CGXII	glucose				deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition190	P1	Condition195
GSM5197831_2	2	GSM5197831	CGXII	glucose				deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition119	P1	Condition195
GSM5197832_1	1	GSM5197832	CGXII	glucose				deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition190	P1	Condition195
GSM5197832_2	2	GSM5197832	CGXII	glucose				deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition119	P1	Condition195
GSM5197833_1	1	GSM5197833	CGXII		100 mM glutamine			deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition407	P1	Condition195
GSM5197833_2	2	GSM5197833	CGXII		100 mM glutamine			deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition200	P1	Condition195
GSM5197834_1	1	GSM5197834	CGXII		100 mM glutamine			deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition407	P1	Condition195
GSM5197834_2	2	GSM5197834	CGXII		100 mM glutamine			deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition200	P1	Condition195
GSM5197835_1	1	GSM5197835	CGXII		100 mM glutamine			deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition407	P1	Condition195
GSM5197835_2	2	GSM5197835	CGXII		100 mM glutamine			deletion mutant	delta_glnX	exponential				FALSE	TRUE	Condition200	P1	Condition195
GSM5197836_1	1	GSM5197836	CGXII	glucose				deletion mutant	delta_lcpB	exponential				FALSE	TRUE	Condition4	P1	Condition195
GSM5197836_2	2	GSM5197836	CGXII	glucose				deletion mutant	delta_lcpB	exponential				FALSE	TRUE	Condition317	P1	Condition195
GSM5197837_1	1	GSM5197837	CGXII	glucose				deletion mutant	delta_lcpB	exponential				FALSE	TRUE	Condition4	P1	Condition195
GSM5197837_2	2	GSM5197837	CGXII	glucose				deletion mutant	delta_lcpB	exponential				FALSE	TRUE	Condition317	P1	Condition195
GSM5197838_1	1	GSM5197838	CGXII	glucose				deletion mutant	delta_lcpB	exponential				FALSE	TRUE	Condition4	P1	Condition195
GSM5197838_2	2	GSM5197838	CGXII	glucose				deletion mutant	delta_lcpB	exponential				FALSE	TRUE	Condition317	P1	Condition195
GSM5197839_1	1	GSM5197839	CGXII	glucose				deletion mutant	delta_lcpB	exponential				FALSE	TRUE	Condition4	P1	Condition195
GSM5197839_2	2	GSM5197839	CGXII	glucose				deletion mutant	delta_lcpB	exponential				FALSE	TRUE	Condition317	P1	Condition195
GSM5197840_1	1	GSM5197840	CGXII	glucose				deletion mutant	delta_malR	exponential				FALSE	TRUE	Condition132	P1	Condition195
GSM5197840_2	2	GSM5197840	CGXII	glucose				deletion mutant	delta_malR	exponential				FALSE	TRUE	Condition397	P1	Condition195
GSM5197841_1	1	GSM5197841	CGXII	glucose				deletion mutant	delta_malR	exponential				FALSE	TRUE	Condition132	P1	Condition195
GSM5197841_2	2	GSM5197841	CGXII	glucose				deletion mutant	delta_malR	exponential				FALSE	TRUE	Condition397	P1	Condition195
GSM5197842_1	1	GSM5197842	CGXII	glucose				deletion mutant	delta_malR	exponential				FALSE	TRUE	Condition132	P1	Condition195
GSM5197842_2	2	GSM5197842	CGXII	glucose				deletion mutant	delta_malR	exponential				FALSE	TRUE	Condition397	P1	Condition195
GSM5197843_1	1	GSM5197843	CGXII	glucose				deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition10	P1	Condition195
GSM5197843_2	2	GSM5197843	CGXII	glucose				deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition524	P1	Condition195
GSM5197844_1	1	GSM5197844	CGXII	glucose				deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition10	P1	Condition195
GSM5197844_2	2	GSM5197844	CGXII	glucose				deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition524	P1	Condition195
GSM5197845_1	1	GSM5197845	CGXII	glucose				deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition513	P1	Condition195
GSM5197845_2	2	GSM5197845	CGXII	glucose				deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition433	P1	Condition195
GSM5197846_1	1	GSM5197846	CGXII	glucose				deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition513	P1	Condition195
GSM5197846_2	2	GSM5197846	CGXII	glucose				deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition433	P1	Condition195
GSM5197847_1	1	GSM5197847	CGXII	glucose				deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition513	P1	Condition195
GSM5197847_2	2	GSM5197847	CGXII	glucose				deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition433	P1	Condition195
GSM5197848_1	1	GSM5197848	CGXII	glucose				deletion mutant	delta_6C	stationary				FALSE	FALSE	Condition381	P1	Condition195
GSM5197848_2	2	GSM5197848	CGXII	glucose				deletion mutant	delta_6C	stationary				FALSE	FALSE	Condition139	P1	Condition195
GSM5197849_1	1	GSM5197849	CGXII	glucose				deletion mutant	delta_6C	stationary				FALSE	TRUE	Condition381	P1	Condition195
GSM5197849_2	2	GSM5197849	CGXII	glucose				deletion mutant	delta_6C	stationary				FALSE	TRUE	Condition139	P1	Condition195
GSM5197850_1	1	GSM5197850	LB					deletion mutant	delta_6C	stationary				FALSE	TRUE	Condition256	P1	Condition195
GSM5197850_2	2	GSM5197850	LB					deletion mutant	delta_6C	stationary				FALSE	TRUE	Condition222	P1	Condition195
GSM5197851_1	1	GSM5197851	LB					deletion mutant	delta_6C	stationary				FALSE	TRUE	Condition256	P1	Condition195
GSM5197851_2	2	GSM5197851	LB					deletion mutant	delta_6C	stationary				FALSE	TRUE	Condition222	P1	Condition195
GSM5197852_1	1	GSM5197852	CGXII	glucose	0.75 µM mitomycin C			deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition326	P1	Condition195
GSM5197852_2	2	GSM5197852	CGXII	glucose	0.75 µM mitomycin C			deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition536	P1	Condition195
GSM5197853_1	1	GSM5197853	CGXII	glucose	0.75 µM mitomycin C			deletion mutant	delta_6C	exponential				FALSE	FALSE	Condition326	P1	Condition195
GSM5197853_2	2	GSM5197853	CGXII	glucose	0.75 µM mitomycin C			deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition536	P1	Condition195
GSM5197854_1	1	GSM5197854	CGXII	glucose	0.75 µM mitomycin C			deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition326	P1	Condition195
GSM5197854_2	2	GSM5197854	CGXII	glucose	0.75 µM mitomycin C			deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition536	P1	Condition195
GSM5197855_1	1	GSM5197855	CGXII	glucose	0.75 µM mitomycin C			deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition326	P1	Condition195
GSM5197855_2	2	GSM5197855	CGXII	glucose	0.75 µM mitomycin C			deletion mutant	delta_6C	exponential				FALSE	TRUE	Condition536	P1	Condition195
GSM5197856_1	1	GSM5197856	CGXII	glucose				deletion mutant + genomic integration	delta_6C : :6C	exponential				FALSE	TRUE	Condition365	P1	Condition195
GSM5197856_2	2	GSM5197856	CGXII	glucose				deletion mutant + genomic integration	delta_6C : :6C	exponential				FALSE	TRUE	Condition83	P1	Condition195
GSM5197857_1	1	GSM5197857	CGXII	glucose				deletion mutant + genomic integration	delta_6C : :6C	exponential				FALSE	TRUE	Condition365	P1	Condition195
GSM5197857_2	2	GSM5197857	CGXII	glucose				deletion mutant + genomic integration	delta_6C : :6C	exponential				FALSE	TRUE	Condition83	P1	Condition195
GSM5197858_1	1	GSM5197858	CGXII	glucose				wild type + overexpression	WT pJC1-6C	exponential				FALSE	TRUE	Condition138	P1	Condition195
GSM5197858_2	2	GSM5197858	CGXII	glucose				wild type + overexpression	WT pJC1-6C	exponential				FALSE	TRUE	Condition450	P1	Condition195
GSM5197859_1	1	GSM5197859	CGXII	glucose				wild type + overexpression	WT pJC1-6C	exponential				FALSE	TRUE	Condition138	P1	Condition195
GSM5197859_2	2	GSM5197859	CGXII	glucose				wild type + overexpression	WT pJC1-6C	exponential				FALSE	TRUE	Condition450	P1	Condition195
GSM5197860_1	1	GSM5197860	CGXII	glucose				wild type + overexpression	WT pJC1-6C	stationary				FALSE	FALSE	Condition35	P1	Condition195
GSM5197860_2	2	GSM5197860	CGXII	glucose				wild type + overexpression	WT pJC1-6C	stationary				FALSE	FALSE	Condition130	P1	Condition195
GSM5197861_1	1	GSM5197861	CGXII	glucose				wild type + overexpression	WT pJC1-6C	stationary				FALSE	FALSE	Condition35	P1	Condition195
GSM5197861_2	2	GSM5197861	CGXII	glucose				wild type + overexpression	WT pJC1-6C	stationary				FALSE	FALSE	Condition130	P1	Condition195
GSM5197862_1	1	GSM5197862	CGXII	glucose	0.75 µM mitomycin C			wild type + overexpression	WT pJC1-6C	exponential				FALSE	TRUE	Condition72	P1	Condition195
GSM5197862_2	2	GSM5197862	CGXII	glucose	0.75 µM mitomycin C			wild type + overexpression	WT pJC1-6C	exponential				FALSE	FALSE	Condition64	P1	Condition195
GSM5197863_1	1	GSM5197863	CGXII	glucose	0.75 µM mitomycin C			wild type + overexpression	WT pJC1-6C	exponential				FALSE	TRUE	Condition72	P1	Condition195
GSM5197863_2	2	GSM5197863	CGXII	glucose	0.75 µM mitomycin C			wild type + overexpression	WT pJC1-6C	exponential				FALSE	TRUE	Condition64	P1	Condition195
GSM5197864_1	1	GSM5197864	CGXII	glucose	0.75 µM mitomycin C			wild type + overexpression	WT pJC1-6C	exponential				FALSE	FALSE	Condition72	P1	Condition195
GSM5197864_2	2	GSM5197864	CGXII	glucose	0.75 µM mitomycin C			wild type + overexpression	WT pJC1-6C	exponential				FALSE	FALSE	Condition64	P1	Condition195
GSM5197865_1	1	GSM5197865	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition464	P1	Condition195
GSM5197865_2	2	GSM5197865	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition270	P1	Condition195
